id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3835886593,隐秘的角落,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2609064048.jpg,2020-06-16(中国大陆),https://movie.douban.com/subject/33404425/,8.8,"剧情,悬疑,犯罪",5,这几天重新看了一遍，如果看的是HDR片源，片子的颜色质感真舒服。一个彩蛋，马光才在漫长的季节里也是追周春红,,2023-07-01 09:38:50,2020 / 中国大陆 / 剧情 悬疑 犯罪 / 辛爽 / 秦昊 王景春
3832301023,天盛长歌,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2530496815.jpg,2018-08-14(中国大陆),https://movie.douban.com/subject/26761328/,8.2,"爱情,古装",2,70 集又长又无聊，基本上一集跳过 2 30 分钟，中间直接跳过 10 几集，结局不喜欢。还是喜欢类似于琅琊榜之类的~,,2023-06-27 16:02:00,2018 / 中国大陆 / 爱情 古装 / 沈严 刘海波 / 陈坤 倪妮
3827235058,消失的她,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2893270877.jpg,2023-06-22(中国大陆),https://movie.douban.com/subject/35660795/,6.5,"悬疑,犯罪",4,无意中看到影评，抱着期待去看的。到后半段能猜到谁是谁，所以惊喜就少了点。一赌毁所有，身边太有体会。,,2023-06-22 22:46:12,2022 / 中国大陆 / 悬疑 犯罪 / 崔睿 刘翔 / 朱一龙 倪妮
3822728604,速度与激情10,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2890967604.jpg,2023-05-17(中国大陆),https://movie.douban.com/subject/26631790/,6.2,"动作,悬疑,惊悚",3,最喜欢的还是布莱恩走的那部，结尾给看哭了。这部的海王喜欢，疯癫、痴狂...,,2023-06-18 09:46:00,2023 / 美国 / 动作 悬疑 惊悚 犯罪 冒险 / 路易斯·莱特里尔 / 范·迪塞尔 米歇尔·罗德里格兹
3822092463,惊天营救2,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2892063382.jpg,2023-06-16(美国网络),https://movie.douban.com/subject/35056376/,7.5,"动作,惊悚",4,突突突突轰轰轰，看得很爽，非常流畅，比疾4好出 N 个疾4吧。喜欢里面的女主～,,2023-06-17 18:30:46,2023 / 美国 / 动作 惊悚 / 山姆·哈格雷夫 / 克里斯·海姆斯沃斯 格什菲·法拉哈尼
3821309483,闪电侠,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2892365111.jpg,2023-06-16(美国/中国大陆),https://movie.douban.com/subject/3011317/,7.9,"动作,科幻,奇幻",5,自己不是DC/漫威迷，但这有笑有感动，一切由头都是从Family开始，家庭题材总是有共鸣~,,2023-06-16 22:19:23,2023 / 美国 / 动作 科幻 奇幻 冒险 / 安德斯·穆斯切蒂 / 埃兹拉·米勒 本·阿弗莱克
3820719036,黑镜 第六季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2893369499.jpg,2023-06-15(美国),https://movie.douban.com/subject/35901863/,7.1,"剧情,科幻,悬疑",4,注册会员有几个人会看用户协议的，还有当下流行的AI、元宇宙、流媒体。很喜欢第一集。喜欢黑镜系列最主要的原因是讲近科技，现实中过几年就能触手可及。,,2023-06-16 08:39:45,2023 / 美国 / 剧情 科幻 悬疑 惊悚 / 阿丽·潘基乌 萨姆·米勒 约翰·克劳利 乌塔·布里兹维茨 托比·海恩斯 / 安妮·墨菲 萨尔玛·海耶克
3815376533,羊毛战记 第一季,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2891167234.jpg,2023-05-05(美国),https://movie.douban.com/subject/35468745/,7.8,"剧情,科幻",4,目前看完第一集，喜欢，女主角在结尾才出场。悬疑感让你跟剧中人物一样，想一探究竟外面到底是什么世界。,,2023-06-10 15:14:08,2023 / 美国 / 剧情 科幻 / 莫滕·泰杜姆 / 丽贝卡·弗格森 大卫·奥伊罗
3811751009,继承之战 第四季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2888728568.jpg,2023-03-26(美国),https://movie.douban.com/subject/35638422/,9.4,剧情,3,没放弃看的原因是太喜欢片头的音乐了。第四季看了前4集跟最后一集，发现自己还是不适合看这种大量台词的剧～,,2023-06-06 15:55:38,2023 / 美国 / 剧情 / 马克·米罗 / 布莱恩·考克斯 杰瑞米·斯特朗
3810541914,天空之城,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2892380420.jpg,1992-05-01(中国大陆),https://movie.douban.com/subject/1291583/,9.2,"动画,奇幻,冒险",4,以前没看过，六一陪闺女一起看，怀疑沙丘蜻蜓飞机的灵感来自天空之城。,,2023-06-05 07:53:33,1986 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 田中真弓 横泽启子
